order_details,order_id,item_id,order_date
6965,3108,101,21-02-2023 17:28
6966,3108,112,21-02-2023 17:28
6967,3108,122,21-02-2023 17:28
6968,3108,106,21-02-2023 17:28
6969,3109,102,21-02-2023 17:30
6970,3109,125,21-02-2023 17:30
6971,3109,132,21-02-2023 17:30
6972,3110,108,21-02-2023 17:54
6973,3111,116,21-02-2023 18:11
6974,3111,106,21-02-2023 18:11
6975,3112,115,21-02-2023 18:12
6976,3112,125,21-02-2023 18:12
6977,3112,127,21-02-2023 18:12
6978,3112,132,21-02-2023 18:12
6979,3113,116,21-02-2023 18:13
6980,3113,108,21-02-2023 18:13
6981,3114,102,21-02-2023 18:13
6982,3115,132,21-02-2023 18:15
6983,3116,124,21-02-2023 18:28
6984,3116,110,21-02-2023 18:28
6985,3117,113,21-02-2023 18:47
6986,3118,116,21-02-2023 19:07
6987,3118,118,21-02-2023 19:07
6988,3119,126,21-02-2023 19:16
6989,3120,101,21-02-2023 19:21
6990,3120,113,21-02-2023 19:21
6991,3121,110,21-02-2023 19:25
6992,3122,108,21-02-2023 19:29
6993,3122,126,21-02-2023 19:29
6994,3123,126,21-02-2023 19:46
6995,3123,105,21-02-2023 19:46
6996,3124,125,21-02-2023 19:59
6997,3124,113,21-02-2023 19:59
6998,3124,131,21-02-2023 19:59
6999,3125,124,21-02-2023 20:12
7000,3125,109,21-02-2023 20:12
7001,3125,132,21-02-2023 20:12
7002,3126,102,21-02-2023 20:35
7003,3127,103,21-02-2023 20:40
7004,3127,110,21-02-2023 20:40
7005,3127,132,21-02-2023 20:40
7006,3128,109,21-02-2023 21:45
7007,3129,111,21-02-2023 21:50
7008,3130,111,21-02-2023 21:59
7009,3130,112,21-02-2023 21:59
7010,3131,105,21-02-2023 22:14
7011,3132,101,21-02-2023 22:55
7012,3132,102,21-02-2023 22:55
7013,3132,125,21-02-2023 22:55
7014,3133,128,21-02-2023 23:05
7015,3133,111,21-02-2023 23:05
7016,3133,121,21-02-2023 23:05
7017,3134,107,22-02-2023 11:40
7018,3134,108,22-02-2023 11:40
7019,3135,101,22-02-2023 12:00
7020,3136,102,22-02-2023 12:39
7021,3136,109,22-02-2023 12:39
7022,3136,113,22-02-2023 12:39
7023,3136,118,22-02-2023 12:39
7024,3136,120,22-02-2023 12:39
7025,3136,122,22-02-2023 12:39
7026,3136,131,22-02-2023 12:39
7027,3136,106,22-02-2023 12:39
7028,3137,112,22-02-2023 12:40
7029,3138,101,22-02-2023 13:02
7030,3138,102,22-02-2023 13:02
7031,3138,103,22-02-2023 13:02
7032,3138,104,22-02-2023 13:02
7033,3138,108,22-02-2023 13:02
7034,3138,112,22-02-2023 13:02
7035,3138,113,22-02-2023 13:02
7036,3138,105,22-02-2023 13:02
7037,3139,110,22-02-2023 13:11
7038,3140,119,22-02-2023 13:40
7039,3142,102,22-02-2023 14:17
7040,3142,110,22-02-2023 14:17
7041,3142,130,22-02-2023 14:17
7042,3142,131,22-02-2023 14:17
7043,3143,107,22-02-2023 15:16
7044,3143,119,22-02-2023 15:16
7045,3144,124,22-02-2023 15:26
7046,3144,127,22-02-2023 15:26
7047,3144,112,22-02-2023 15:26
7048,3144,105,22-02-2023 15:26
7049,3145,101,22-02-2023 15:41
7050,3145,108,22-02-2023 15:41
7051,3145,109,22-02-2023 15:41
7052,3145,113,22-02-2023 15:41
7053,3146,125,22-02-2023 15:55
7054,3146,118,22-02-2023 15:55
7055,3146,122,22-02-2023 15:55
7056,3147,108,22-02-2023 15:59
7057,3147,120,22-02-2023 15:59
7058,3147,121,22-02-2023 15:59
7059,3147,123,22-02-2023 15:59
7060,3148,120,22-02-2023 16:03
7061,3149,120,22-02-2023 16:23
7062,3149,122,22-02-2023 16:23
7063,3149,123,22-02-2023 16:23
7064,3150,124,22-02-2023 16:23
7065,3151,126,22-02-2023 16:34
7066,3151,131,22-02-2023 16:34
7067,3151,132,22-02-2023 16:34
7068,3152,110,22-02-2023 16:42
7069,3152,129,22-02-2023 16:42
7070,3152,112,22-02-2023 16:42
7071,3153,112,22-02-2023 17:00
7072,3153,132,22-02-2023 17:00
7073,3154,114,22-02-2023 17:44
7074,3155,106,22-02-2023 18:28
7075,3156,102,22-02-2023 18:57
7076,3156,106,22-02-2023 18:57
7077,3157,102,22-02-2023 19:34
7078,3157,108,22-02-2023 19:34
7079,3158,109,22-02-2023 19:35
7080,3159,118,22-02-2023 19:38
7081,3159,132,22-02-2023 19:38
7082,3160,116,22-02-2023 19:51
7083,3160,102,22-02-2023 19:51
7084,3161,124,22-02-2023 19:53
7085,3161,112,22-02-2023 19:53
7086,3161,120,22-02-2023 19:53
7087,3161,120,22-02-2023 19:53
7088,3162,124,22-02-2023 20:40
7089,3162,112,22-02-2023 20:40
7090,3162,105,22-02-2023 20:40
7091,3163,107,22-02-2023 20:43
7092,3164,130,22-02-2023 20:47
7093,3165,106,22-02-2023 21:02
7094,3165,114,22-02-2023 21:02
7095,3166,102,22-02-2023 21:12
7096,3167,103,22-02-2023 21:13
7097,3167,120,22-02-2023 21:13
7098,3167,122,22-02-2023 21:13
7099,3167,130,22-02-2023 21:13
7100,3168,107,22-02-2023 21:36
7101,3169,101,22-02-2023 21:50
7102,3169,107,22-02-2023 21:50
7103,3169,109,22-02-2023 21:50
7104,3169,131,22-02-2023 21:50
7105,3170,108,22-02-2023 22:13
7106,3170,130,22-02-2023 22:13
7107,3170,106,22-02-2023 22:13
7108,3171,121,23-02-2023 11:18
7109,3172,101,23-02-2023 11:52
7110,3172,108,23-02-2023 11:52
7111,3173,102,23-02-2023 11:54
7112,3173,111,23-02-2023 11:54
7113,3173,112,23-02-2023 11:54
7114,3174,104,23-02-2023 12:09
7115,3175,109,23-02-2023 12:10
7116,3175,117,23-02-2023 12:10
7117,3175,121,23-02-2023 12:10
7118,3176,102,23-02-2023 12:21
7119,3176,128,23-02-2023 12:21
7120,3177,104,23-02-2023 12:23
7121,3177,113,23-02-2023 12:23
7122,3178,122,23-02-2023 12:30
7123,3179,101,23-02-2023 12:41
7124,3179,127,23-02-2023 12:41
7125,3179,127,23-02-2023 12:41
7126,3179,105,23-02-2023 12:41
7127,3180,119,23-02-2023 12:44
7128,3181,102,23-02-2023 12:51
7129,3181,132,23-02-2023 12:51
7130,3182,127,23-02-2023 12:57
7131,3183,117,23-02-2023 13:04
7132,3184,126,23-02-2023 13:15
7133,3185,117,23-02-2023 13:22
7134,3185,111,23-02-2023 13:22
7135,3185,132,23-02-2023 13:22
7136,3186,102,23-02-2023 13:22
7137,3186,111,23-02-2023 13:22
7138,3186,112,23-02-2023 13:22
7139,3187,101,23-02-2023 13:27
7140,3187,102,23-02-2023 13:27
7141,3187,108,23-02-2023 13:27
7142,3187,124,23-02-2023 13:27
7143,3187,110,23-02-2023 13:27
7144,3187,113,23-02-2023 13:27
7145,3187,113,23-02-2023 13:27
7146,3187,120,23-02-2023 13:27
7147,3187,105,23-02-2023 13:27
7148,3187,122,23-02-2023 13:27
7149,3187,122,23-02-2023 13:27
7150,3187,131,23-02-2023 13:27
7151,3188,121,23-02-2023 13:34
7152,3189,102,23-02-2023 13:59
7153,3189,103,23-02-2023 13:59
7154,3189,109,23-02-2023 13:59
7155,3189,110,23-02-2023 13:59
7156,3189,113,23-02-2023 13:59
7157,3189,105,23-02-2023 13:59
7158,3189,106,23-02-2023 13:59
7159,3190,124,23-02-2023 14:24
7160,3190,132,23-02-2023 14:24
7161,3191,117,23-02-2023 15:11
7162,3191,132,23-02-2023 15:11
7163,3192,112,23-02-2023 15:19
7164,3193,123,23-02-2023 15:49
7165,3194,125,23-02-2023 16:19
7166,3195,103,23-02-2023 16:24
7167,3195,112,23-02-2023 16:24
7168,3195,114,23-02-2023 16:24
7169,3196,111,23-02-2023 16:28
7170,3196,122,23-02-2023 16:28
7171,3197,108,23-02-2023 16:36
7172,3198,126,23-02-2023 16:40
7173,3198,132,23-02-2023 16:40
7174,3199,115,23-02-2023 17:13
7175,3199,106,23-02-2023 17:13
7176,3200,109,23-02-2023 17:16
7177,3200,123,23-02-2023 17:16
7178,3201,104,23-02-2023 17:21
7179,3201,110,23-02-2023 17:21
7180,3201,123,23-02-2023 17:21
7181,3201,132,23-02-2023 17:21
7182,3202,104,23-02-2023 17:22
7183,3202,110,23-02-2023 17:22
7184,3202,131,23-02-2023 17:22
7185,3203,106,23-02-2023 17:23
7186,3203,132,23-02-2023 17:23
7187,3204,111,23-02-2023 17:29
7188,3204,119,23-02-2023 17:29
7189,3205,102,23-02-2023 17:31
7190,3205,111,23-02-2023 17:31
7191,3205,106,23-02-2023 17:31
7192,3206,107,23-02-2023 17:31
7193,3206,113,23-02-2023 17:31
7194,3206,130,23-02-2023 17:31
7195,3206,123,23-02-2023 17:31
7196,3207,108,23-02-2023 17:34
7197,3207,109,23-02-2023 17:34
7198,3208,108,23-02-2023 17:41
7199,3209,107,23-02-2023 17:42
7200,3210,108,23-02-2023 18:05
7201,3210,110,23-02-2023 18:05
7202,3210,129,23-02-2023 18:05
7203,3210,131,23-02-2023 18:05
7204,3211,116,23-02-2023 18:22
7205,3211,108,23-02-2023 18:22
7206,3212,101,23-02-2023 18:33
7207,3212,129,23-02-2023 18:33
7208,3213,102,23-02-2023 18:37
7209,3214,119,23-02-2023 18:39
7210,3215,113,23-02-2023 18:48
7211,3216,125,23-02-2023 18:51
7212,3216,117,23-02-2023 18:51
7213,3216,127,23-02-2023 18:51
7214,3216,129,23-02-2023 18:51
7215,3217,102,23-02-2023 19:56
7216,3217,103,23-02-2023 19:56
7217,3217,125,23-02-2023 19:56
7218,3217,119,23-02-2023 19:56
7219,3218,108,23-02-2023 19:57
7220,3219,116,23-02-2023 20:21
7221,3219,119,23-02-2023 20:21
7222,3220,109,23-02-2023 20:33
7223,3221,108,23-02-2023 21:09
7224,3222,109,23-02-2023 21:19
7225,3222,118,23-02-2023 21:19
7226,3222,123,23-02-2023 21:19
7227,3223,116,23-02-2023 22:05
7228,3223,126,23-02-2023 22:05
7229,3223,132,23-02-2023 22:05
7230,3224,107,23-02-2023 22:22
7231,3225,108,24-02-2023 11:44
7232,3226,108,24-02-2023 11:56
7233,3226,129,24-02-2023 11:56
7234,3226,113,24-02-2023 11:56
7235,3226,118,24-02-2023 11:56
7236,3226,121,24-02-2023 11:56
7237,3227,103,24-02-2023 11:57
7238,3227,122,24-02-2023 11:57
7239,3228,109,24-02-2023 12:08
7240,3228,111,24-02-2023 12:08
7241,3229,124,24-02-2023 12:11
7242,3229,120,24-02-2023 12:11
7243,3230,121,24-02-2023 12:13
7244,3230,106,24-02-2023 12:13
7245,3231,125,24-02-2023 12:15
7246,3231,130,24-02-2023 12:15
7247,3232,124,24-02-2023 12:24
7248,3232,125,24-02-2023 12:24
7249,3232,126,24-02-2023 12:24
7250,3232,122,24-02-2023 12:24
7251,3233,106,24-02-2023 12:29
7252,3234,101,24-02-2023 12:34
7253,3234,101,24-02-2023 12:34
7254,3234,115,24-02-2023 12:34
7255,3234,102,24-02-2023 12:34
7256,3234,102,24-02-2023 12:34
7257,3234,124,24-02-2023 12:34
7258,3234,109,24-02-2023 12:34
7259,3234,113,24-02-2023 12:34
7260,3234,121,24-02-2023 12:34
7261,3234,105,24-02-2023 12:34
7262,3235,118,24-02-2023 12:49
7263,3236,101,24-02-2023 12:50
7264,3236,115,24-02-2023 12:50
7265,3236,105,24-02-2023 12:50
7266,3236,123,24-02-2023 12:50
7267,3237,102,24-02-2023 12:51
7268,3238,122,24-02-2023 12:52
7269,3239,118,24-02-2023 13:11
7270,3240,107,24-02-2023 13:24
7271,3240,127,24-02-2023 13:24
7272,3240,122,24-02-2023 13:24
7273,3241,107,24-02-2023 13:26
7274,3242,116,24-02-2023 13:26
7275,3242,120,24-02-2023 13:26
7276,3242,123,24-02-2023 13:26
7277,3243,118,24-02-2023 13:29
7278,3243,123,24-02-2023 13:29
7279,3244,116,24-02-2023 13:40
7280,3244,117,24-02-2023 13:40
7281,3245,132,24-02-2023 14:08
7282,3246,116,24-02-2023 14:31
7283,3246,124,24-02-2023 14:31
7284,3246,117,24-02-2023 14:31
7285,3247,117,24-02-2023 14:43
7286,3248,112,24-02-2023 15:00
7287,3249,108,24-02-2023 15:18
7288,3249,109,24-02-2023 15:18
7289,3249,118,24-02-2023 15:18
7290,3250,101,24-02-2023 16:09
7291,3250,109,24-02-2023 16:09
7292,3250,119,24-02-2023 16:09
7293,3250,106,24-02-2023 16:09
7294,3251,117,24-02-2023 16:19
7295,3252,118,24-02-2023 16:28
7296,3253,112,24-02-2023 16:33
7297,3254,109,24-02-2023 16:39
7298,3254,129,24-02-2023 16:39
7299,3254,111,24-02-2023 16:39
7300,3255,105,24-02-2023 16:41
7301,3255,105,24-02-2023 16:41
7302,3255,132,24-02-2023 16:41
7303,3256,104,24-02-2023 17:31
7304,3256,108,24-02-2023 17:31
7305,3256,113,24-02-2023 17:31
7306,3256,113,24-02-2023 17:31
7307,3257,111,24-02-2023 17:38
7308,3257,105,24-02-2023 17:38
7309,3258,125,24-02-2023 17:40
7310,3258,109,24-02-2023 17:40
7311,3258,130,24-02-2023 17:40
7312,3259,116,24-02-2023 17:40
7313,3260,105,24-02-2023 17:41
7314,3260,132,24-02-2023 17:41
7315,3261,101,24-02-2023 17:50
7316,3261,124,24-02-2023 17:50
7317,3261,113,24-02-2023 17:50
7318,3261,119,24-02-2023 17:50
7319,3262,102,24-02-2023 18:05
7320,3262,112,24-02-2023 18:05
7321,3262,130,24-02-2023 18:05
7322,3263,101,24-02-2023 18:11
7323,3264,108,24-02-2023 18:19
7324,3264,131,24-02-2023 18:19
7325,3265,116,24-02-2023 18:39
7326,3265,110,24-02-2023 18:39
7327,3265,113,24-02-2023 18:39
7328,3266,115,24-02-2023 18:40
7329,3266,126,24-02-2023 18:40
7330,3267,126,24-02-2023 18:42
7331,3267,113,24-02-2023 18:42
7332,3268,118,24-02-2023 19:23
7333,3268,122,24-02-2023 19:23
7334,3269,109,24-02-2023 19:26
7335,3269,120,24-02-2023 19:26
7336,3269,106,24-02-2023 19:26
7337,3270,129,24-02-2023 19:31
7338,3271,117,24-02-2023 19:40
7339,3272,125,24-02-2023 19:43
7340,3272,110,24-02-2023 19:43
7341,3273,124,24-02-2023 20:20
7342,3273,110,24-02-2023 20:20
7343,3274,113,24-02-2023 20:23
7344,3274,106,24-02-2023 20:23
7345,3276,109,24-02-2023 20:46
7346,3276,114,24-02-2023 20:46
7347,3277,124,24-02-2023 20:49
7348,3278,102,24-02-2023 21:03
7349,3278,109,24-02-2023 21:03
7350,3278,111,24-02-2023 21:03
7351,3278,120,24-02-2023 21:03
7352,3279,101,24-02-2023 21:35
7353,3279,106,24-02-2023 21:35
7354,3280,102,24-02-2023 21:48
7355,3280,124,24-02-2023 21:48
7356,3280,113,24-02-2023 21:48
7357,3280,119,24-02-2023 21:48
7358,3281,124,24-02-2023 21:50
7359,3281,113,24-02-2023 21:50
7360,3281,123,24-02-2023 21:50
7361,3282,123,24-02-2023 22:57
7362,3283,125,25-02-2023 10:54
7363,3283,111,25-02-2023 10:54
7364,3284,109,25-02-2023 11:37
7365,3285,101,25-02-2023 11:47
7366,3286,107,25-02-2023 11:50
7367,3286,104,25-02-2023 11:50
7368,3286,106,25-02-2023 11:50
7369,3286,132,25-02-2023 11:50
7370,3287,101,25-02-2023 12:00
7371,3287,125,25-02-2023 12:00
7372,3288,102,25-02-2023 12:00
7373,3288,104,25-02-2023 12:00
7374,3288,110,25-02-2023 12:00
7375,3289,102,25-02-2023 12:22
7376,3289,125,25-02-2023 12:22
7377,3289,113,25-02-2023 12:22
7378,3289,118,25-02-2023 12:22
7379,3289,132,25-02-2023 12:22
7380,3290,127,25-02-2023 12:32
7381,3290,121,25-02-2023 12:32
7382,3290,106,25-02-2023 12:32
7383,3291,107,25-02-2023 12:34
7384,3292,107,25-02-2023 12:39
7385,3292,116,25-02-2023 12:39
7386,3292,124,25-02-2023 12:39
7387,3292,125,25-02-2023 12:39
7388,3292,112,25-02-2023 12:39
7389,3292,113,25-02-2023 12:39
7390,3292,113,25-02-2023 12:39
7391,3292,119,25-02-2023 12:39
7392,3292,120,25-02-2023 12:39
7393,3292,105,25-02-2023 12:39
7394,3292,130,25-02-2023 12:39
7395,3292,123,25-02-2023 12:39
7396,3293,103,25-02-2023 12:41
7397,3294,112,25-02-2023 12:43
7398,3294,132,25-02-2023 12:43
7399,3295,110,25-02-2023 12:44
7400,3296,101,25-02-2023 12:45
7401,3296,107,25-02-2023 12:45
7402,3296,108,25-02-2023 12:45
7403,3297,117,25-02-2023 12:57
7404,3298,104,25-02-2023 13:01
7405,3299,125,25-02-2023 13:08
7406,3299,131,25-02-2023 13:08
7407,3300,109,25-02-2023 13:10
7408,3301,131,25-02-2023 13:18
7409,3302,104,25-02-2023 13:24
7410,3302,108,25-02-2023 13:24
7411,3303,121,25-02-2023 13:29
7412,3304,107,25-02-2023 13:36
7413,3304,103,25-02-2023 13:36
7414,3304,108,25-02-2023 13:36
7415,3304,109,25-02-2023 13:36
7416,3304,129,25-02-2023 13:36
7417,3304,105,25-02-2023 13:36
7418,3304,131,25-02-2023 13:36
7419,3305,127,25-02-2023 14:24
7420,3306,122,25-02-2023 14:25
7421,3307,112,25-02-2023 14:43
7422,3307,121,25-02-2023 14:43
7423,3307,121,25-02-2023 14:43
7424,3308,117,25-02-2023 15:07
7425,3308,120,25-02-2023 15:07
7426,3309,108,25-02-2023 15:11
7427,3309,118,25-02-2023 15:11
7428,3310,101,25-02-2023 15:39
7429,3310,127,25-02-2023 15:39
7430,3310,131,25-02-2023 15:39
7431,3311,124,25-02-2023 15:44
7432,3311,120,25-02-2023 15:44
7433,3311,106,25-02-2023 15:44
7434,3311,132,25-02-2023 15:44
7435,3312,110,25-02-2023 15:49
7436,3312,111,25-02-2023 15:49
7437,3313,129,25-02-2023 15:52
7438,3314,107,25-02-2023 15:54
7439,3314,125,25-02-2023 15:54
7440,3314,112,25-02-2023 15:54
7441,3315,120,25-02-2023 16:28
7442,3315,131,25-02-2023 16:28
7443,3316,132,25-02-2023 16:38
7444,3317,124,25-02-2023 16:51
7445,3317,118,25-02-2023 16:51
7446,3318,126,25-02-2023 16:58
7447,3318,106,25-02-2023 16:58
7448,3319,116,25-02-2023 17:05
7449,3320,126,25-02-2023 17:09
7450,3320,123,25-02-2023 17:09
7451,3321,125,25-02-2023 17:22
7452,3321,105,25-02-2023 17:22
7453,3321,130,25-02-2023 17:22
7454,3321,131,25-02-2023 17:22
7455,3322,107,25-02-2023 17:25
7456,3322,125,25-02-2023 17:25
7457,3322,120,25-02-2023 17:25
7458,3322,122,25-02-2023 17:25
7459,3323,108,25-02-2023 17:45
7460,3323,112,25-02-2023 17:45
7461,3324,118,25-02-2023 17:59
7462,3325,126,25-02-2023 18:00
7463,3325,110,25-02-2023 18:00
7464,3326,124,25-02-2023 18:15
7465,3326,122,25-02-2023 18:15
7466,3327,125,25-02-2023 18:19
7467,3328,127,25-02-2023 18:44
7468,3328,105,25-02-2023 18:44
7469,3329,111,25-02-2023 18:49
7470,3329,105,25-02-2023 18:49
7471,3329,132,25-02-2023 18:49
7472,3330,103,25-02-2023 18:58
7473,3330,125,25-02-2023 18:58
7474,3330,113,25-02-2023 18:58
7475,3330,121,25-02-2023 18:58
7476,3331,121,25-02-2023 19:31
7477,3332,120,25-02-2023 19:41
7478,3333,101,25-02-2023 19:44
7479,3334,125,25-02-2023 19:54
7480,3334,111,25-02-2023 19:54
7481,3335,102,25-02-2023 20:03
7482,3335,120,25-02-2023 20:03
7483,3336,131,25-02-2023 20:13
7484,3337,103,25-02-2023 20:15
7485,3337,108,25-02-2023 20:15
7486,3337,106,25-02-2023 20:15
7487,3337,106,25-02-2023 20:15
7488,3338,107,25-02-2023 20:16
7489,3339,104,25-02-2023 20:27
7490,3339,119,25-02-2023 20:27
7491,3340,129,25-02-2023 20:41
7492,3340,114,25-02-2023 20:41
7493,3341,107,25-02-2023 20:46
7494,3342,117,25-02-2023 21:08
7495,3342,120,25-02-2023 21:08
7496,3342,120,25-02-2023 21:08
7497,3343,105,25-02-2023 21:16
7498,3344,102,25-02-2023 21:26
7499,3344,111,25-02-2023 21:26
7500,3345,111,25-02-2023 21:39
7501,3346,107,26-02-2023 12:01
7502,3346,123,26-02-2023 12:01
7503,3347,129,26-02-2023 12:03
7504,3348,111,26-02-2023 12:08
7505,3348,120,26-02-2023 12:08
7506,3349,107,26-02-2023 12:12
7507,3349,112,26-02-2023 12:12
7508,3349,118,26-02-2023 12:12
7509,3350,112,26-02-2023 12:16
7510,3350,113,26-02-2023 12:16
7511,3350,120,26-02-2023 12:16
7512,3351,125,26-02-2023 12:18
7513,3351,120,26-02-2023 12:18
7514,3353,110,26-02-2023 12:39
7515,3353,131,26-02-2023 12:39
7516,3353,106,26-02-2023 12:39
7517,3354,109,26-02-2023 12:58
7518,3354,129,26-02-2023 12:58
7519,3355,101,26-02-2023 13:04
7520,3355,109,26-02-2023 13:04
7521,3355,117,26-02-2023 13:04
7522,3355,129,26-02-2023 13:04
7523,3355,129,26-02-2023 13:04
7524,3355,112,26-02-2023 13:04
7525,3355,113,26-02-2023 13:04
7526,3355,121,26-02-2023 13:04
7527,3355,121,26-02-2023 13:04
7528,3356,106,26-02-2023 13:06
7529,3357,108,26-02-2023 13:07
7530,3357,123,26-02-2023 13:07
7531,3357,106,26-02-2023 13:07
7532,3358,106,26-02-2023 13:13
7533,3359,127,26-02-2023 13:25
7534,3360,107,26-02-2023 13:44
7535,3360,102,26-02-2023 13:44
7536,3360,117,26-02-2023 13:44
7537,3361,127,26-02-2023 13:50
7538,3361,130,26-02-2023 13:50
7539,3362,109,26-02-2023 13:50
7540,3363,101,26-02-2023 13:52
7541,3363,102,26-02-2023 13:52
7542,3363,102,26-02-2023 13:52
7543,3363,124,26-02-2023 13:52
7544,3363,127,26-02-2023 13:52
7545,3363,128,26-02-2023 13:52
7546,3363,111,26-02-2023 13:52
7547,3363,112,26-02-2023 13:52
7548,3363,113,26-02-2023 13:52
7549,3363,119,26-02-2023 13:52
7550,3363,123,26-02-2023 13:52
7551,3363,106,26-02-2023 13:52
7552,3364,104,26-02-2023 13:56
7553,3364,104,26-02-2023 13:56
7554,3364,120,26-02-2023 13:56
7555,3364,131,26-02-2023 13:56
7556,3365,125,26-02-2023 14:08
7557,3366,111,26-02-2023 14:18
7558,3366,105,26-02-2023 14:18
7559,3366,132,26-02-2023 14:18
7560,3367,113,26-02-2023 14:28
7561,3368,118,26-02-2023 14:48
7562,3369,124,26-02-2023 15:22
7563,3369,109,26-02-2023 15:22
7564,3369,118,26-02-2023 15:22
7565,3370,104,26-02-2023 15:39
7566,3370,113,26-02-2023 15:39
7567,3370,131,26-02-2023 15:39
7568,3371,110,26-02-2023 15:58
7569,3371,129,26-02-2023 15:58
7570,3371,113,26-02-2023 15:58
7571,3371,106,26-02-2023 15:58
7572,3372,116,26-02-2023 15:58
7573,3372,109,26-02-2023 15:58
7574,3372,110,26-02-2023 15:58
7575,3372,113,26-02-2023 15:58
7576,3373,118,26-02-2023 16:01
7577,3373,122,26-02-2023 16:01
7578,3374,110,26-02-2023 16:15
7579,3374,123,26-02-2023 16:15
7580,3375,114,26-02-2023 16:20
7581,3376,104,26-02-2023 16:27
7582,3377,108,26-02-2023 16:32
7583,3378,118,26-02-2023 16:53
7584,3379,127,26-02-2023 16:55
7585,3379,118,26-02-2023 16:55
7586,3380,128,26-02-2023 17:16
7587,3380,121,26-02-2023 17:16
7588,3381,108,26-02-2023 17:22
7589,3381,132,26-02-2023 17:22
7590,3382,103,26-02-2023 17:24
7591,3382,111,26-02-2023 17:24
7592,3382,120,26-02-2023 17:24
7593,3383,107,26-02-2023 17:31
7594,3384,109,26-02-2023 17:37
7595,3384,128,26-02-2023 17:37
7596,3384,131,26-02-2023 17:37
7597,3384,106,26-02-2023 17:37
7598,3385,109,26-02-2023 17:45
7599,3385,119,26-02-2023 17:45
7600,3386,102,26-02-2023 17:50
7601,3386,131,26-02-2023 17:50
7602,3387,108,26-02-2023 17:51
7603,3387,120,26-02-2023 17:51
7604,3387,121,26-02-2023 17:51
7605,3388,109,26-02-2023 17:53
7606,3388,131,26-02-2023 17:53
7607,3389,127,26-02-2023 18:19
7608,3390,127,26-02-2023 18:26
7609,3390,112,26-02-2023 18:26
7610,3391,102,26-02-2023 18:37
7611,3391,113,26-02-2023 18:37
7612,3391,118,26-02-2023 18:37
7613,3391,120,26-02-2023 18:37
7614,3392,101,26-02-2023 18:49
7615,3392,125,26-02-2023 18:49
7616,3392,129,26-02-2023 18:49
7617,3393,105,26-02-2023 18:53
7618,3394,109,26-02-2023 19:03
7619,3394,119,26-02-2023 19:03
7620,3394,132,26-02-2023 19:03
7621,3395,107,26-02-2023 19:08
7622,3395,124,26-02-2023 19:08
7623,3396,110,26-02-2023 19:13
7624,3397,109,26-02-2023 19:25
7625,3397,119,26-02-2023 19:25
7626,3398,102,26-02-2023 19:49
7627,3398,103,26-02-2023 19:49
7628,3398,113,26-02-2023 19:49
7629,3398,106,26-02-2023 19:49
7630,3399,109,26-02-2023 20:22
7631,3399,128,26-02-2023 20:22
7632,3399,113,26-02-2023 20:22
7633,3399,114,26-02-2023 20:22
7634,3400,104,26-02-2023 22:22
7635,3401,107,27-02-2023 11:48
7636,3401,118,27-02-2023 11:48
7637,3401,105,27-02-2023 11:48
7638,3402,116,27-02-2023 11:51
7639,3402,108,27-02-2023 11:51
7640,3402,111,27-02-2023 11:51
7641,3403,101,27-02-2023 11:57
7642,3403,125,27-02-2023 11:57
7643,3403,118,27-02-2023 11:57
7644,3403,118,27-02-2023 11:57
7645,3404,122,27-02-2023 12:00
7646,3404,123,27-02-2023 12:00
7647,3405,118,27-02-2023 12:07
7648,3406,102,27-02-2023 12:09
7649,3406,126,27-02-2023 12:09
7650,3407,119,27-02-2023 12:09
7651,3408,102,27-02-2023 12:28
7652,3409,103,27-02-2023 12:29
7653,3409,117,27-02-2023 12:29
7654,3410,112,27-02-2023 12:33
7655,3410,114,27-02-2023 12:33
7656,3411,130,27-02-2023 12:38
7657,3412,101,27-02-2023 12:40
7658,3412,124,27-02-2023 12:40
7659,3412,109,27-02-2023 12:40
7660,3412,113,27-02-2023 12:40
7661,3412,118,27-02-2023 12:40
7662,3413,104,27-02-2023 12:54
7663,3413,108,27-02-2023 12:54
7664,3413,125,27-02-2023 12:54
7665,3413,118,27-02-2023 12:54
7666,3414,112,27-02-2023 12:56
7667,3415,117,27-02-2023 13:02
7668,3415,128,27-02-2023 13:02
7669,3415,111,27-02-2023 13:02
7670,3415,130,27-02-2023 13:02
7671,3416,127,27-02-2023 13:02
7672,3417,102,27-02-2023 13:05
7673,3417,125,27-02-2023 13:05
7674,3417,127,27-02-2023 13:05
7675,3417,120,27-02-2023 13:05
7676,3417,105,27-02-2023 13:05
7677,3418,125,27-02-2023 13:07
7678,3418,109,27-02-2023 13:07
7679,3418,119,27-02-2023 13:07
7680,3419,102,27-02-2023 13:36
7681,3419,103,27-02-2023 13:36
7682,3419,113,27-02-2023 13:36
7683,3419,120,27-02-2023 13:36
7684,3420,125,27-02-2023 13:37
7685,3421,120,27-02-2023 13:57
7686,3421,105,27-02-2023 13:57
7687,3422,113,27-02-2023 14:03
7688,3423,107,27-02-2023 14:09
7689,3423,110,27-02-2023 14:09
7690,3423,127,27-02-2023 14:09
7691,3423,112,27-02-2023 14:09
7692,3423,120,27-02-2023 14:09
7693,3423,121,27-02-2023 14:09
7694,3423,130,27-02-2023 14:09
7695,3423,123,27-02-2023 14:09
7696,3424,109,27-02-2023 14:14
7697,3424,117,27-02-2023 14:14
7698,3424,106,27-02-2023 14:14
7699,3424,132,27-02-2023 14:14
7700,3425,110,27-02-2023 14:26
